index,run_id,job_id,lr,beta1,beta2,seed,loss,seconds,training_seconds,peak_memory_bytes,directory
84,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed42,2341796_84,0.008,0.975,0.95,42,4.093791344774857,415.52777640498243,284.8982768745627,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed42
85,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed43,2341796_85,0.008,0.975,0.95,43,4.04325383499412,425.923401924083,297.40181031939574,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed43
86,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed44,2341796_86,0.008,0.975,0.95,44,4.08451585205336,419.7634298631456,291.56102344440296,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.95-seed44
87,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed42,2341796_87,0.008,0.975,0.98,42,3.9453931484768443,411.28409962693695,282.78181007364765,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed42
88,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed43,2341796_88,0.008,0.975,0.98,43,4.001340177067351,417.92001643707044,283.5700068916194,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed43
89,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed44,2341796_89,0.008,0.975,0.98,44,4.010749422560386,418.6653697269503,284.95790092856623,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.98-seed44
90,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed42,2341796_90,0.008,0.975,0.99,42,3.965949614707933,416.94170667999424,284.5147402988514,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed42
91,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed43,2341796_91,0.008,0.975,0.99,43,3.7683483210504503,413.8944459989434,281.14487668161746,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed43
92,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed44,2341796_92,0.008,0.975,0.99,44,3.8749612851991952,413.0539127300726,280.12499873607885,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.99-seed44
93,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed42,2341796_93,0.008,0.975,0.999,42,4.413119512408323,410.34011008008383,277.7295837975107,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed42
94,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed43,2341796_94,0.008,0.975,0.999,43,3.9754078127131534,426.0808536509285,295.7290003426606,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed43
95,packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed44,2341796_95,0.008,0.975,0.999,44,4.394154831328676,434.3453241819516,303.07052370510064,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.008-beta1-0.975-beta2-0.999-seed44
96,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed42,2341796_96,0.01,0.9,0.95,42,3.76019856268065,432.51764459197875,303.0235608393559,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed42
97,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed43,2341796_97,0.01,0.9,0.95,43,3.7724137897629944,436.5688304868527,307.9847514440771,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed43
98,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed44,2341796_98,0.01,0.9,0.95,44,3.7561521834688505,424.4185914749978,299.9581159725785,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.95-seed44
99,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed42,2341796_99,0.01,0.9,0.98,42,3.795621016093968,437.4399869060144,301.28440734907053,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed42
100,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed43,2341796_100,0.01,0.9,0.98,43,3.7327448123841296,432.35113723401446,306.680169230327,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed43
101,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed44,2341796_101,0.01,0.9,0.98,44,3.7998971116501203,427.34095109882765,302.2241448350251,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.98-seed44
102,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed42,2341796_102,0.01,0.9,0.99,42,3.8339396336511324,427.173089475953,302.21656659361906,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed42
103,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed43,2341796_103,0.01,0.9,0.99,43,3.8068659147836805,428.7950829800684,301.6935352910077,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed43
104,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed44,2341796_104,0.01,0.9,0.99,44,3.7331950656830175,412.3473719069734,286.0477486765012,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.99-seed44
105,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed42,2341796_105,0.01,0.9,0.999,42,4.147488450727815,430.32692234698334,290.3064473589475,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed42
106,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed43,2341796_106,0.01,0.9,0.999,43,4.397186354788054,423.0635451969865,284.8923746199871,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed43
107,packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed44,2341796_107,0.01,0.9,0.999,44,3.8913347378881533,423.8553119499702,290.74331167771015,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.9-beta2-0.999-seed44
108,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed42,2341796_108,0.01,0.925,0.95,42,3.7862096660997215,413.591591003933,286.955392390606,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed42
109,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed43,2341796_109,0.01,0.925,0.95,43,3.81137476165198,420.24446496902965,286.1398624978028,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed43
110,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed44,2341796_110,0.01,0.925,0.95,44,3.7168096465547973,409.65621440601535,284.1884646619437,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.95-seed44
111,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed42,2341796_111,0.01,0.925,0.98,42,3.821683732545409,412.7023956188932,285.6898041132372,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed42
112,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed43,2341796_112,0.01,0.925,0.98,43,3.797828363768577,412.9957787320018,283.9984088782221,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed43
113,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed44,2341796_113,0.01,0.925,0.98,44,3.765199703364601,407.09440103103407,281.35742029349785,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.98-seed44
114,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed42,2341796_114,0.01,0.925,0.99,42,3.796018790676923,436.75268429890275,309.23254511971027,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed42
115,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed43,2341796_115,0.01,0.925,0.99,43,3.851755118215782,413.0352334360359,286.19529672781937,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed43
116,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed44,2341796_116,0.01,0.925,0.99,44,3.7923770375830053,406.22006624902133,279.6211278701667,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.99-seed44
117,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed42,2341796_117,0.01,0.925,0.999,42,4.237502291041887,420.55043509299867,288.15991461928934,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed42
118,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed43,2341796_118,0.01,0.925,0.999,43,3.989536130695577,425.2341784669552,297.5332187014865,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed43
119,packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed44,2341796_119,0.01,0.925,0.999,44,4.1724710621843215,432.07816133112647,303.2565744041931,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.925-beta2-0.999-seed44
120,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed42,2341796_120,0.01,0.95,0.95,42,3.8452514727807134,427.85989024699666,299.7724815038964,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed42
121,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed43,2341796_121,0.01,0.95,0.95,43,3.8448547418904364,437.11262486409396,306.01458143536,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed43
122,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed44,2341796_122,0.01,0.95,0.95,44,3.8408781957990747,407.25824122398626,278.80661585205235,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.95-seed44
123,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed42,2341796_123,0.01,0.95,0.98,42,3.741870621200899,428.9019333560718,303.3100860295817,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed42
124,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed43,2341796_124,0.01,0.95,0.98,43,3.849289703469525,433.4626607269747,306.29640300385654,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed43
125,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed44,2341796_125,0.01,0.95,0.98,44,3.725848520988444,436.4069478249876,307.90255799901206,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.98-seed44
126,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed42,2341796_126,0.01,0.95,0.99,42,3.977305923711632,427.8779682010645,301.08328944677487,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed42
127,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed43,2341796_127,0.01,0.95,0.99,43,3.802267500666155,427.9648587569827,303.2029271334177,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed43
128,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed44,2341796_128,0.01,0.95,0.99,44,3.7550564302274463,430.1616332340054,302.4136304416461,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.99-seed44
129,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed42,2341796_129,0.01,0.95,0.999,42,4.091393799975976,422.8991226119688,298.85511334543116,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed42
130,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed43,2341796_130,0.01,0.95,0.999,43,4.4293575470997055,440.2187982550822,298.52868383866735,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed43
131,packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed44,2341796_131,0.01,0.95,0.999,44,4.278875333179855,451.37247571197804,305.53497537819203,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.95-beta2-0.999-seed44
132,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed42,2341796_132,0.01,0.975,0.95,42,4.095721003215539,431.6213522190228,300.6225258328486,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed42
133,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed43,2341796_133,0.01,0.975,0.95,43,3.817828029637337,436.9727109420346,300.70903423812706,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed43
134,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed44,2341796_134,0.01,0.975,0.95,44,4.042158834205448,443.486013644957,304.80884450580925,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.95-seed44
135,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed42,2341796_135,0.01,0.975,0.98,42,4.02637283114398,427.4554675600957,301.7074983394705,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed42
136,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed43,2341796_136,0.01,0.975,0.98,43,3.797221599832528,425.72755080999923,301.33568085115985,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed43
137,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed44,2341796_137,0.01,0.975,0.98,44,3.9207364438695396,430.7591588009964,304.19717752194265,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.98-seed44
138,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed42,2341796_138,0.01,0.975,0.99,42,3.8961540587373236,427.2204364950012,300.9926238921471,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed42
139,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed43,2341796_139,0.01,0.975,0.99,43,3.8276437852268947,429.0096373530105,301.9158350918442,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed43
140,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed44,2341796_140,0.01,0.975,0.99,44,3.939327766477422,425.70436771400273,300.7322327073198,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.99-seed44
141,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed42,2341796_141,0.01,0.975,0.999,42,4.552546878050162,427.18975407397375,300.32799054542556,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed42
142,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed43,2341796_142,0.01,0.975,0.999,43,4.290378755258602,430.85507138899993,298.03659280517604,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed43
143,packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed44,2341796_143,0.01,0.975,0.999,44,4.339315256111217,433.20253619295545,298.77817148098256,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.01-beta1-0.975-beta2-0.999-seed44
144,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed42,2341796_144,0.0112,0.9,0.95,42,3.7701014391752508,420.66868021991104,293.2183490189491,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed42
145,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed43,2341796_145,0.0112,0.9,0.95,43,3.8075617468117917,426.3465333189815,295.6937883439241,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed43
146,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed44,2341796_146,0.0112,0.9,0.95,44,3.7581642354264186,426.5574506690027,295.8883185707964,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.95-seed44
147,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed42,2341796_147,0.0112,0.9,0.98,42,3.770130657118757,430.681389409001,301.36562144965865,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed42
148,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed43,2341796_148,0.0112,0.9,0.98,43,3.842146753740414,435.93532360100653,304.2606099200202,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed43
149,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed44,2341796_149,0.0112,0.9,0.98,44,3.7921631030040075,431.99905140697956,301.4006629885407,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.98-seed44
150,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed42,2341796_150,0.0112,0.9,0.99,42,3.84892189562662,430.8619194109924,302.458287695772,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed42
151,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed43,2341796_151,0.0112,0.9,0.99,43,3.807426590979558,427.12711513601243,301.22512248845305,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed43
152,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed44,2341796_152,0.0112,0.9,0.99,44,3.787344771060828,423.2362693110481,299.6069451501826,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.99-seed44
153,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed42,2341796_153,0.0112,0.9,0.999,42,4.422860523901076,432.71932426001877,304.5300072210375,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed42
154,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed43,2341796_154,0.0112,0.9,0.999,43,4.3921653869484425,422.14754466398153,298.00754310772754,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed43
155,packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed44,2341796_155,0.0112,0.9,0.999,44,4.03122486201238,435.2998972260393,305.97178584430367,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.9-beta2-0.999-seed44
156,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed42,2341796_156,0.0112,0.925,0.95,42,3.8288755311938063,433.75737047498114,305.4584554787725,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed42
157,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed43,2341796_157,0.0112,0.925,0.95,43,3.7918408160810335,432.36916539492086,303.2565168989822,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed43
158,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed44,2341796_158,0.0112,0.925,0.95,44,3.779927119416959,431.5373540610308,303.6336001176387,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.95-seed44
159,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed42,2341796_159,0.0112,0.925,0.98,42,3.8320787569117702,438.2680219609756,304.97234706929885,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed42
160,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed43,2341796_160,0.0112,0.925,0.98,43,3.7028790486306393,430.0047968450235,304.97129043366294,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed43
161,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed44,2341796_161,0.0112,0.925,0.98,44,3.762554208792835,427.66593134612776,300.66508829942904,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.98-seed44
162,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed42,2341796_162,0.0112,0.925,0.99,42,3.925897541847622,427.7312103479635,301.526503524743,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed42
163,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed43,2341796_163,0.0112,0.925,0.99,43,3.758065549733757,426.25004331197124,302.4020160463406,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed43
164,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed44,2341796_164,0.0112,0.925,0.99,44,3.8083906422935083,429.7096285870066,304.3803970651934,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.99-seed44
165,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed42,2341796_165,0.0112,0.925,0.999,42,4.55290381500916,432.9401092589833,306.0714927059598,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed42
166,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed43,2341796_166,0.0112,0.925,0.999,43,4.032282291088705,395.4842580520781,271.1789865051396,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed43
167,packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed44,2341796_167,0.0112,0.925,0.999,44,4.43147125492373,425.91770968498895,297.7711695569451,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.925-beta2-0.999-seed44
168,packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed42,2341796_168,0.0112,0.95,0.95,42,3.890754914056824,419.23255200101994,293.3585166557459,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed42
169,packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed43,2341796_169,0.0112,0.95,0.95,43,3.8862971297402855,423.73246647114865,298.3040231259074,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed43
170,packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed44,2341796_170,0.0112,0.95,0.95,44,3.8042631986788624,420.92720788391307,296.2256728945067,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.95-seed44
171,packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.98-seed42,2341796_171,0.0112,0.95,0.98,42,3.8354516548770925,428.42020607506856,301.4973336090334,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.98-seed42
172,packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.98-seed43,2341796_172,0.0112,0.95,0.98,43,3.862789848045107,430.3498743979726,301.7033433051547,63208612864,runs/packed4-awc-noclip-20m-batch128k-20260912/experiments/packed4-awc-noclip-lr0.0112-beta1-0.95-beta2-0.98-seed43
